cl_num,x,y
-1,0.5456211244,-0.1381792832
-1,1.0228013711,0.7247189564
-1,1.0127832788,0.7215704102
-1,1.0118683238,0.7214545836
-1,0.9694361084,0.6149460663
-1,0.9689697368,0.6148831129
-1,0.9682107147,0.6148350752
-1,0.9685588336,0.6148515921
-1,0.9646976978,0.6116583946
-1,0.9865771813,0.6181947275
-1,-0.1664597409,-0.5580964556
-1,0.0143963749,-0.542079401
-1,0.5646276159,-0.1620213176
-1,0.3673378606,-0.5229752797
-1,0.7586677257,0.2230493803
-1,0.7490934351,0.2199509977
-1,0.3306601843,-0.5339348895
-1,0.3292538729,-0.533850522
-1,0.337427316,-0.5335128688
-1,0.3359054492,-0.5333354166
-1,0.3364031516,-0.5338786015
-1,0.3581748838,-0.5269302631
-1,0.6301910952,0.2008254062
-1,0.6204103305,0.197157313
-1,0.6150968063,0.1970354857
-1,0.604962114,0.1889127789
-1,0.662736703,0.3041927771
-1,-0.0915388628,-0.5573821383
-1,-0.1029444023,-0.5607129329
-1,-0.1141981825,-0.5640248386
-1,-0.1266193194,-0.5674819565
-1,-0.1156690578,-0.5642078288
-1,-0.1239107774,-0.5652337316
-1,-0.1266193194,-0.5674819565
-1,-0.1156692491,-0.5642079372
-1,-0.1156686753,-0.564207612
-1,0.4499982115,0.3120882829
-1,0.4198349911,0.2090177778
-1,0.4084273476,0.2056857909
-1,0.407820693,0.2056104518
-1,0.4175563065,0.2087331428
-1,0.419101251,0.2089375318
-1,0.4065155397,0.205454263
-1,0.353990514,-0.4331791206
-1,0.3512382673,-0.4326127023
-1,0.1869385856,-0.5623711726
-1,0.1848991805,-0.5624870591
-1,0.1790356985,-0.5625745511
-1,0.3291183857,-0.5360135216
-1,0.3284936388,-0.5362059651
-1,0.3286495999,-0.5360605958
-1,0.3276254364,-0.5360732361
-1,0.3370868379,-0.5329209527
-1,0.3347027448,-0.5323250022
-1,0.3258967577,-0.535202794
-1,0.3156869871,-0.538513609
-1,0.3150791848,-0.5385895983
-1,0.3146409959,-0.5390053449
-1,0.3161207162,-0.5387898811
-1,0.314630583,-0.5389978245
-1,0.3128517087,-0.5387304832
-1,0.3144995212,-0.5385360077
-1,0.2975180285,-0.5423711725
-1,0.2976265252,-0.5427758916
1412,0.3006553571,-0.5426573601
1412,0.3046909294,-0.5426883961
1412,0.3157367237,-0.5395917152
1412,0.305195208,-0.5422048695
1412,0.3155340454,-0.5394284502
1412,0.3037465314,-0.5425589958
1412,0.2998311891,-0.5432947935
1412,0.3024126273,-0.5429728142
1412,0.3122226982,-0.5397826738
1412,0.3162318047,-0.5393242267
1412,0.3129072285,-0.5397555701
1412,0.31377482,-0.5393892774
1412,0.3045740571,-0.542582151
1412,0.3007564162,-0.5430523872
1412,0.3170595085,-0.539109162
1412,0.3129960581,-0.5397423493
1412,0.3017336823,-0.5423953061
-1,0.3048932209,-0.5430952212
-1,0.314371229,-0.5395519648
-1,0.7199145079,0.2104967074
-1,0.7088616375,0.2076827926
-1,0.7191091226,0.2113313255
-1,0.3168303942,-0.5443250834
-1,0.3271698621,-0.5406391178
-1,0.2985597038,-0.5479018608
-1,0.7544872926,0.2282185251
-1,0.3523608478,-0.5216004494
-1,0.3929698749,-0.419154463
-1,0.351857158,-0.5254986623
-1,0.7540389277,0.224331089
-1,0.01457234,-0.5407204881
-1,0.0057859892,-0.5410918019
-1,-0.0053536019,-0.5454123331
-1,0.0052091506,-0.5423607592
1458,0.0170524962,-0.5408839525
1458,0.017353337,-0.5408476921
1458,0.0044265704,-0.5443694356
1458,0.0389482377,-0.5343384067
1458,0.0240524257,-0.5381035388
1458,0.0161371587,-0.5409999959
1458,0.0150742698,-0.5411325438
1458,0.016591289,-0.5409439794
1458,0.0044290569,-0.5443680265
1458,0.0158326838,-0.5410383158
1458,0.0060966878,-0.5441612236
1458,0.0015448653,-0.5447273502
1458,0.0060972616,-0.5441608984
1458,0.0159840605,-0.5410196436
1458,0.0176861051,-0.5411757493
1458,0.0056431313,-0.5442169149
1458,0.0149680805,-0.5411461837
1458,0.0173678735,-0.5408394546
1458,0.0149678893,-0.5411462921
1458,0.0040182015,-0.5444200947
1458,0.0057924041,-0.544199435
1458,0.0390982756,-0.5343204932
1458,0.0048619557,-0.5443000235
1458,0.0164267735,-0.5409547027
1458,0.0269113444,-0.5377297213
1458,0.0158319187,-0.5410387493
1458,0.0045819639,-0.5443484873
1458,0.0047310454,-0.5443311157
1458,0.0255715488,-0.5379137822
1458,0.0159888423,-0.5410169339
1458,0.0040815118,-0.5443842183
1458,0.0149728623,-0.541143474
1458,0.0060978354,-0.5441605732
1458,0.0171983261,-0.5408684236
1458,0.0169011195,-0.5409026247
1458,0.0033646379,-0.5445014415
1458,0.0149738186,-0.5411429321
1458,0.0036710255,-0.5444620378
1458,0.0040203054,-0.5444189024
1458,0.0060331842,-0.5441672169
1458,0.0170553653,-0.5408823267
1458,0.0047430954,-0.5443242873
1458,0.0040229832,-0.544417385
1458,0.0173535283,-0.5408475837
1458,0.0115589233,-0.5442640096
1458,0.0161080341,-0.5409821361
-1,-0.0043768016,-0.5448686327
-1,0.7732608467,0.2273506725
-1,0.7641956462,0.2270017959
-1,0.7721866729,0.2272117298
-1,0.7741454947,0.2274875151
-1,0.7717788778,0.2271613958
-1,0.7683859785,0.2240527829
-1,0.7718022127,0.2271746192
-1,0.7726417595,0.2272682882
-1,0.7793176869,0.227316397
1515,0.7522680102,0.2209141248
1515,0.7517643478,0.220665566
1515,0.7519555019,0.2208712527
1515,0.7521177811,0.220896103
1515,0.7503286116,0.2206875364
1515,0.7458858952,0.2201161281
1515,0.7500655313,0.2206355571
1515,0.7498791196,0.2206135738
1515,0.7498775894,0.2206127067
1515,0.7411602512,0.2176178565
1515,0.740404515,0.2175251459
1515,0.7407026781,0.217559889
1515,0.7608368407,0.2238919287
1515,0.7512257762,0.2206727831
1515,0.7498825625,0.2206155248
1515,0.7519558845,0.2208714695
1515,0.7475548649,0.2203236898
1515,0.7608330153,0.223889761
1515,0.7389466461,0.2173495261
1515,0.7499045585,0.2206279894
1515,0.7498785458,0.2206132487
1515,0.7498963339,0.2206233287
1515,0.7521878743,0.220728258
1515,0.7405136991,0.2176190066
1515,0.7499068537,0.2206292901
1515,0.7389376564,0.2173444319
1515,0.7513685481,0.2208070776
1515,0.7500302573,0.2206526849
1515,0.7498909783,0.2206202939
1515,0.7502989574,0.2208514855
1515,0.7516768484,0.2208475652
1515,0.7499653824,0.2206624568
1515,0.7500862651,0.220730958
1515,0.750140511,0.2206480537
1515,0.7519599011,0.2208737456
1515,0.7408794937,0.2175929767
1515,0.7504698511,0.220700464
1515,0.7499242593,0.2206391534
1515,0.7519355277,0.2209270431
1515,0.7498867704,0.2206179093
1515,0.7499032196,0.2206272307
1515,0.7498955688,0.2206228952
1515,0.7518224871,0.2208629858
1515,0.7389724675,0.2173641585
1515,0.7501521785,0.2206546653
1515,0.7509316321,0.220760816
1515,0.7405587608,0.2175454439
1515,0.7518177053,0.2208602761
1515,0.7389292405,0.2173396628
1515,0.7498869617,0.2206180177
1515,0.7499441514,0.2206504257
1515,0.7498894482,0.2206194268
1515,0.7499466379,0.2206518348
1515,0.7500380994,0.2206571288
1515,0.7499412824,0.2206487999
1515,0.7500969762,0.2207370278
1515,0.7607983477,0.2238906901
1515,0.7509578361,0.2207756652
1515,0.749904176,0.2206277727
1515,0.7516400424,0.2208938175
1515,0.7498863879,0.2206176926
1515,0.7498817974,0.2206150913
1515,0.7510472414,0.2207592196
1515,0.7498948037,0.2206224616
1515,0.7498833275,0.2206159584
1515,0.7509293369,0.2207595154
1515,0.750930102,0.2207599489
1515,0.7498886831,0.2206189932
1515,0.7499236855,0.2206388282
1515,0.7507997649,0.2207531994
1515,0.7512215706,0.2207908984
1515,0.7499271284,0.2206407792
1515,0.7389474112,0.2173499597
1515,0.7465078338,0.2175172087
1515,0.7492299553,0.22053472
1515,0.7500321356,0.2207002842
1515,0.7583182994,0.2208967115
1515,0.751090851,0.2207839321
1515,0.7391266312,0.2174515192
1515,0.7499085752,0.2206302656
1515,0.7389598437,0.2173570049
1515,0.7498959514,0.220623112
1515,0.7510960153,0.2207868586
1515,0.7608620884,0.223906236
1515,0.7498919347,0.2206208358
1515,0.7608404749,0.2238939881
1515,0.741336493,0.2176506191
1515,0.7388995459,0.21734341
1515,0.7608301463,0.2238881352
1515,0.7499952205,0.2206793653
1515,0.7503354974,0.2206914383
1515,0.7497020649,0.220600925
1515,0.7410628126,0.2176297497
1515,0.7389483675,0.2173505016
1515,0.7515404999,0.2209045184
1515,0.7389787794,0.2173677353
1515,0.7504625483,0.2213533733
1515,0.7629289072,0.2241584954
1515,0.7515084486,0.2208192465
1515,0.7412032869,0.2176422438
1515,0.7609340403,0.2239004744
1515,0.7519709948,0.2208800321
1515,0.7499298062,0.2206422966
1515,0.7389925509,0.2173755393
1515,0.7498325932,0.2206077828
1515,0.7522789126,0.220920303
1515,0.7498810323,0.2206146577
1515,0.7499977414,0.220634259
1515,0.7499158434,0.2206343843
1515,0.7499676776,0.2206637575
1515,0.7389345961,0.2173426977
1515,0.7509136528,0.2207506275
1515,0.7503743252,0.2207134411
1515,0.7492504212,0.2205463175
1515,0.7499045585,0.2206279894
1515,0.7503037465,0.2206734459
1515,0.7501977755,0.2207941482
1515,0.7506225667,0.2207198949
1515,0.7495497318,0.2205817108
1515,0.7499196688,0.2206365521
1515,0.7498976728,0.2206240875
1515,0.749877972,0.2206129235
1515,0.751865632,0.2209545442
1515,0.7519690821,0.2208789482
1515,0.7500141562,0.2206900958
1515,0.760884467,0.2239189173
1515,0.7517739026,0.2208654467
1515,0.7498988204,0.2206247378
1515,0.7498846664,0.2206167171
1515,0.7516642246,0.2208404116
1515,0.7408611318,0.2175825715
1515,0.7516617381,0.2208390026
1515,0.7498955688,0.2206228952
1515,0.7519564583,0.2208717946
1515,0.7389391865,0.217345299
1515,0.7514128406,0.2208992864
1515,0.7516816302,0.2208502749
1515,0.7511783153,0.2211019331
1515,0.750462009,0.2206960201
1515,0.7608515685,0.2239002746
1515,0.7558361958,0.2232933677
1515,0.7503421918,0.2206952319
1515,0.7499273196,0.2206408876
1515,0.7574288311,0.2207747532
1515,0.7522842682,0.2209233378
1515,0.7498923172,0.2206210526
1515,0.750142615,0.2206492459
1515,0.7498810323,0.2206146577
1515,0.7499167998,0.2206349263
1515,0.7499259808,0.2206401289
1515,0.7504635392,0.2206968872
1515,0.7626056878,0.2241095535
1515,0.7498783545,0.2206131403
1515,0.7513716084,0.2208088118
1515,0.7499309538,0.220642947
1515,0.7389585048,0.2173562462
1515,0.7499504633,0.2206540026
1515,0.7498312543,0.2206070241
1515,0.7517042001,0.2208630647
1515,0.7499481681,0.2206527019
1515,0.7590581602,0.2209804259
1515,0.7389365088,0.2173437816
1515,0.7506489816,0.2210498355
1515,0.7611072219,0.2239315028
1515,0.7498816061,0.2206149829
1515,0.7614405786,0.2239861893
1515,0.7593721986,0.2210241651
1515,0.7390413592,0.2173566628
1515,0.7499864565,0.2206278641
1515,0.7508964384,0.2207408726
1515,0.7498982466,0.2206244126
1515,0.7501431888,0.2206495711
1515,0.7499254069,0.2206398037
1515,0.7493773153,0.220551116
1515,0.7498791196,0.2206135738
1515,0.7497009173,0.2206002746
1515,0.7498795021,0.2206137906
1515,0.7498833275,0.2206159584
1515,0.7608286161,0.223887268
1515,0.7390713542,0.2174201951
1515,0.7500112872,0.2206884699
1515,0.7498833275,0.2206159584
1515,0.7498819886,0.2206151996
1515,0.738947985,0.2173502848
1515,0.7498951863,0.2206226784
1515,0.7498919347,0.2206208358
1515,0.7498839013,0.2206162835
1515,0.749885049,0.2206169339
1515,0.7498865791,0.220617801
1515,0.7389277103,0.2173387957
1515,0.7499292323,0.2206419715
1515,0.7498980553,0.2206243042
1515,0.7498795021,0.2206137906
1515,0.7574144859,0.2207666241
1515,0.7499007331,0.2206258217
1515,0.7498833275,0.2206159584
1515,0.749947403,0.2206522683
1515,0.7498775894,0.2206127067
1515,0.7498785458,0.2206132487
1515,0.7389474112,0.2173499597
1515,0.7498789283,0.2206134654
1515,0.7498804585,0.2206143325
1515,0.7500045927,0.2206846764
1515,0.7608456392,0.2238969146
1515,0.7499181387,0.220635685
1515,0.7608284249,0.2238871597
1515,0.7500558531,0.2207137243
1515,0.7414595637,0.2175751719
-1,0.7395635387,0.2179571854
-1,0.7451623643,0.2202700214
1519,0.7933751803,0.3272551809
1519,0.7882195236,0.327397479
1519,0.7964860249,0.3270960618
1519,0.8050998748,0.3306531886
1519,0.7933767104,0.327256048
1519,0.8054424125,0.3307130776
1519,0.7883219361,0.3266268132
1519,0.7934241454,0.3272829282
1519,0.7933960287,0.3272669952
1519,0.7950419983,0.3274820976
1519,0.8043286935,0.3305311513
1519,0.7933832136,0.3272597332
1519,0.7956195798,0.3275409617
1519,0.8067191143,0.3308325694
1519,0.7934214676,0.3272814108
1519,0.794390969,0.3273816126
1519,0.7951729091,0.3274891723
1519,0.7936371455,0.3272899859
1519,0.7939687808,0.3273436969
1519,0.7939674419,0.3273429381
1519,0.7934612518,0.3273039555
1519,0.8043522197,0.330544483
1519,0.804619158,0.3305821061
1519,0.7933887604,0.3272628764
1519,0.7938011461,0.3273158117
1519,0.7941104028,0.3273568412
1519,0.7949374827,0.3274899805
1519,0.7956660585,0.3275673
1519,0.7944776143,0.3274307124
1519,0.7933755628,0.3272553977
1519,0.7848122791,0.324280737
1519,0.7933988978,0.327268621
1519,0.79338417,0.3272602751
1519,0.782457052,0.3239992623
1519,0.7934006192,0.3272695965
1519,0.8056661714,0.3307056577
1519,0.7933975589,0.3272678623
1519,0.8058137228,0.3307221621
1519,0.7934063573,0.3272728481
1519,0.782454948,0.32399807
1519,0.7936773122,0.3273127474
1519,0.7934207025,0.3272809772
1519,0.8056881675,0.3307181223
1519,0.7823936939,0.3239839332
1519,0.7933816835,0.3272588661
1519,0.7934140081,0.3272771837
1519,0.7933958374,0.3272668868
1519,0.8043422737,0.3305388468
1519,0.7824668068,0.3240047901
1519,0.782423771,0.3239804028
1519,0.7824274052,0.3239824622
1519,0.7933767104,0.327256048
1519,0.7934076962,0.3272736069
1519,0.7933904819,0.3272638519
-1,0.7694811475,0.3223710018
-1,0.2493038309,-0.4489473624
-1,0.2602539013,-0.4456733431
1522,0.205457534,-0.5556326468
1522,0.2060645712,-0.555557091
1522,0.2150417707,-0.552528628
1522,0.2051540155,-0.5556704247
1522,0.2139794557,-0.5526608506
1522,0.2092207529,-0.5524689759
1522,0.2167576494,-0.5523150585
1522,0.2063682811,-0.5555192047
1522,0.2174848385,-0.5522179505
1522,0.2158019061,-0.5524334245
1522,0.205807579,-0.5555890779
1522,0.2272059155,-0.549103497
1522,0.2167679779,-0.5523092056
1522,0.2058079615,-0.5555888611
1522,0.2058108306,-0.5555872353
-1,0.3261871652,-0.5379697326
-1,0.3175140581,-0.5409600925
-1,0.3247459058,-0.5408448202
-1,0.3266414867,-0.5379136077
-1,0.3460765275,-0.5342444902
-1,0.3483577423,-0.5225483039
-1,0.378445326,-0.4930605876
-1,0.3784428395,-0.4930619966
-1,0.3674939168,-0.4963353657
-1,0.3675042454,-0.4963295127
-1,0.3679151008,-0.4962774446
-1,0.3565536012,-0.4996038573
-1,0.3572700792,-0.499512819
-1,0.3674965946,-0.4963338483
-1,0.3676729278,-0.4970246519
-1,0.380832034,-0.4238621005
1536,0.380343846,-0.4260232186
1536,0.3724065594,-0.4260382257
1536,0.3849266719,-0.4227566037
1536,0.3816396035,-0.4229784261
1536,0.3890234018,-0.4228441564
1536,0.3817919366,-0.4229592119
1536,0.3928217833,-0.4223694397
1536,0.3745431918,-0.4257464046
1536,0.3854903782,-0.4228564295
1536,0.3741803795,-0.4258177828
1536,0.3891768825,-0.4228242919
1536,0.3824035643,-0.4228810548
1536,0.3842187464,-0.4226577474
1536,0.3896304389,-0.4227686006
1536,0.3908477649,-0.4226156464
1536,0.3830226515,-0.4227986706
1536,0.3926663899,-0.422390388
1536,0.3821708324,-0.4256081741
1536,0.3817195711,-0.4256625648
1536,0.3909192153,-0.4225803373
1536,0.3905448201,-0.4226530991
1536,0.3919540721,-0.4224584945
1536,0.3798948255,-0.4258912916
1536,0.4033435449,-0.4191368044
1536,0.4027795435,-0.4191879729
1536,0.3821723625,-0.425607307
1536,0.3800465848,-0.4258724026
1536,0.3893349537,-0.4228018262
1536,0.3909371357,-0.4225855765
1536,0.3909084452,-0.4226018347
1536,0.3908921873,-0.4226110477
1536,0.3908988817,-0.4226072541
1536,0.4018665489,-0.419323263
1536,0.3910228591,-0.4225835341
1536,0.3910066012,-0.4225927471
1536,0.3925291671,-0.4224010394
1536,0.4021040316,-0.4193023316
1536,0.3908950563,-0.4226094218
1536,0.3909086365,-0.4226017263
1536,0.3909361794,-0.4225861184
1536,0.3909141833,-0.422598583
1536,0.3908929524,-0.4226106141
1536,0.4024985947,-0.419212961
1536,0.3802031258,-0.425850804
1536,0.390394591,-0.422671121
1536,0.4014927865,-0.419380272
1536,0.3805217547,-0.4258044634
1536,0.3908510165,-0.4226138038
1536,0.3909962726,-0.4225986
1536,0.3909021333,-0.4226054115
1536,0.3808843758,-0.4257331936
1536,0.3909136095,-0.4225989082
1536,0.3909067238,-0.4226028102
1536,0.3800527054,-0.4258689342
1536,0.3908973516,-0.4226081212
1536,0.3925186473,-0.4224070008
1536,0.3799585661,-0.4258757457
1536,0.392551737,-0.4223882497
1536,0.3907032739,-0.4226304166
1536,0.390851399,-0.422613587
1536,0.4018430227,-0.4193365947
1536,0.4025728897,-0.4192379692
1536,0.3791367941,-0.4259853028
1536,0.401843214,-0.4193364863
1536,0.3929691434,-0.4223530436
1536,0.3811452411,-0.4257195862
1536,0.3911554914,-0.4225754839
1536,0.3795909243,-0.4259292863
1536,0.3917594683,-0.4225016623
1536,0.4127940494,-0.4160620334
1536,0.3909107405,-0.422600534
1536,0.3909067238,-0.4226028102
1536,0.3909076802,-0.4226022682
1536,0.4018632973,-0.4193251056
1536,0.4018900751,-0.4193099313
1536,0.3908984992,-0.4226074709
1536,0.3908950563,-0.4226094218
1536,0.4127938582,-0.4160621418
1536,0.3908946738,-0.4226096386
1536,0.3909076802,-0.4226022682
-1,0.3938220149,-0.4225357278
-1,0.3398896299,-0.5288699509
-1,0.349226798,-0.5256137698
-1,0.3368803543,-0.5321387667
-1,0.3356776905,-0.5326683311
-1,0.3344588586,-0.5308590208
-1,0.3344732039,-0.5308508917
-1,0.3350584362,-0.5307876921
-1,0.3383228458,-0.530347127
-1,0.3564140851,-0.5242797663
-1,0.3485735498,-0.5296555496
-1,0.3506591131,-0.5293926681
-1,0.3590315822,-0.526326808
-1,0.3497019835,-0.5291374664
-1,0.3612146992,-0.5260256553
-1,0.3422160091,-0.5295991045
-1,0.3323239056,-0.5328017159
-1,0.3311392141,-0.5324029398
-1,0.3300780467,-0.5325345121
-1,0.3299266699,-0.5325531843
-1,0.329854502,-0.5323897901
-1,0.328148432,-0.5324640818
-1,0.3363360975,-0.531883222
1552,0.3335153382,-0.5328917887
1552,0.3508177164,-0.5261277836
1552,0.3388267222,-0.5322307838
1552,0.3481072491,-0.5291646513
1552,0.3494728915,-0.5289947591
1552,0.3700102588,-0.5226149867
1552,0.3464392357,-0.529371671
1552,0.3464392357,-0.529371671
1552,0.3398630556,-0.5294044043
1552,0.3497766013,-0.5289568728
1552,0.3476529276,-0.5292207762
1552,0.3603847146,-0.5259068871
1552,0.3364452912,-0.5325271077
1552,0.3497781315,-0.5289560057
1552,0.3390544811,-0.5295064826
1552,0.349473274,-0.5289945423
1552,0.3383724007,-0.5322869087
1552,0.3382368994,-0.5322965847
1552,0.3632319676,-0.5226745676
1552,0.3449785591,-0.5294611982
1552,0.3466575141,-0.5288091431
1552,0.3367066826,-0.5324926278
1552,0.3339700423,-0.5328354471
1552,0.3473953615,-0.5292530883
1552,0.3593631333,-0.5258515533
1552,0.3496256071,-0.5289753282
1552,0.3471991798,-0.5292765759
1552,0.3701616356,-0.5225963145
1552,0.3464388532,-0.5293718878
1552,0.3348813631,-0.5327216798
1552,0.3339711899,-0.5328347967
1552,0.3461343783,-0.5294102077
1552,0.3456815869,-0.5294654655
1552,0.3473497915,-0.5292583373
1552,0.3490206739,-0.5290496917
1552,0.3472962427,-0.5294531558
1552,0.3592208246,-0.525872211
1552,0.35814772,-0.5260034237
1552,0.346741798,-0.5293344351
1552,0.3473947877,-0.5292534134
1552,0.3491693729,-0.529032537
1552,0.3376139868,-0.5323811367
1552,0.3475004032,-0.5292400987
1552,0.3473518955,-0.529257145
1552,0.3467448583,-0.5293327009
1552,0.3493383465,-0.5290038931
1552,0.347399952,-0.529250487
1552,0.3604248745,-0.5257196558
1552,0.3508190553,-0.5261270249
1552,0.349624842,-0.5289757617
1552,0.3385186859,-0.532804359
1552,0.3604239182,-0.5257201978
1552,0.3456812043,-0.5294656822
1552,0.3491693729,-0.529032537
1552,0.3458329636,-0.5294467933
1552,0.3364473951,-0.5325259154
1552,0.3382198763,-0.5323062312
1552,0.3586033804,-0.52594654
1552,0.3494761431,-0.5289929165
1552,0.3496256071,-0.5289753282
1552,0.3474481521,-0.5292231732
1552,0.3468973827,-0.5293133784
1552,0.3471966933,-0.529277985
1552,0.3490210564,-0.529049475
1552,0.3420255094,-0.5290979508
1552,0.3629345697,-0.5227088771
1552,0.3374628013,-0.5323997005
1552,0.3475007857,-0.5292398819
1552,0.3399646544,-0.5293933657
1552,0.3380721337,-0.532322844
1552,0.3497802355,-0.5289548134
1552,0.3473947877,-0.5292534134
1552,0.3473988044,-0.5292511373
1552,0.3491693729,-0.529032537
1552,0.3496254158,-0.5289754366
1552,0.3497766013,-0.5289568728
1552,0.3371590914,-0.5324375868
1552,0.3490277509,-0.5290456814
1552,0.3386745804,-0.5322498895
1552,0.3497766013,-0.5289568728
1552,0.3473503653,-0.5292580122
1552,0.3443132667,-0.5296368751
1552,0.338072325,-0.5323227356
1552,0.336398191,-0.5325332238
1552,0.3497779402,-0.5289561141
1552,0.3438587539,-0.5296931084
1552,0.3487148601,-0.5290887703
1552,0.3632296724,-0.5226758683
1552,0.3385230124,-0.5322686701
1552,0.339663431,-0.529429843
1552,0.3496267547,-0.5289746779
1552,0.3482591997,-0.5291456539
1552,0.3367026659,-0.532494904
1552,0.3398590389,-0.5294066805
1552,0.3476557966,-0.5292191504
1552,0.3364466301,-0.532526349
1552,0.368035284,-0.5228617353
1552,0.3492775294,-0.5292028303
1552,0.3383789039,-0.5322832235
1552,0.3583450493,-0.5259792857
1552,0.3519820128,-0.5259843056
1552,0.3385243513,-0.5322679114
1552,0.3496256071,-0.5289753282
1552,0.3364464388,-0.5325264573
1552,0.3351843079,-0.532684227
1552,0.3704638153,-0.5225592953
1552,0.3503088352,-0.5261942518
1552,0.3583454319,-0.5259790689
1552,0.3458314335,-0.5294476604
1552,0.3364449086,-0.5325273244
1552,0.3583456231,-0.5259789605
1552,0.3573881585,-0.526098302
1552,0.3364973166,-0.5324976261
1552,0.3474005258,-0.5292501618
1552,0.3321489307,-0.5330621145
1552,0.3478052607,-0.5292015621
1552,0.35435259,-0.5264762978
1552,0.3693125253,-0.522695403
1552,0.3474030123,-0.5292487528
1552,0.3398586563,-0.5294068972
1552,0.3363989561,-0.5325327903
1552,0.3394847485,-0.5294545704
1552,0.3473947877,-0.5292534134
1552,0.358906134,-0.5259091957
1552,0.3364449086,-0.5325273244
1552,0.3473959353,-0.5292527631
1552,0.3473963179,-0.5292525463
1552,0.3508136997,-0.5261300598
1552,0.3583448581,-0.5259793941
1552,0.3341218016,-0.5328165581
1552,0.3385972905,-0.5295642334
1552,0.3364447174,-0.5325274328
1552,0.3496273285,-0.5289743527
1552,0.3472060592,-0.5289511763
1552,0.3537459354,-0.5265516368
1552,0.3364450999,-0.5325272161
1552,0.3371571787,-0.5324386707
1552,0.361758032,-0.522859292
1552,0.3473959353,-0.5292527631
1552,0.3692951197,-0.5227052663
1552,0.348569604,-0.5291039741
1552,0.3490612232,-0.5290267135
1552,0.3473957441,-0.5292528715
1552,0.3398584651,-0.5294070056
1552,0.3473963179,-0.5292525463
1552,0.3344253202,-0.5327787802
1552,0.3389128954,-0.5323876636
1552,0.3473708056,-0.529236215
1552,0.3398047294,-0.5294014877
1552,0.3447476956,-0.5295680049
1552,0.3465596903,-0.5289436134
1552,0.347760975,-0.5286267618
1552,0.3476422754,-0.5292114182
1552,0.3372192639,-0.5327875032
1552,0.3475429195,-0.5299227591
1552,0.3503312373,-0.5290754851
1552,0.3404750848,-0.5293111425
1552,0.357693781,-0.5260593318
1552,0.3375110013,-0.5323723867
1552,0.3481525801,-0.5291389633
1552,0.3490216303,-0.5290491498
1552,0.3481082054,-0.5291641093
1552,0.3473647106,-0.5292498831
1552,0.3473965091,-0.529252438
1552,0.3472037703,-0.5292739746
1552,0.3496300063,-0.5289728353
1552,0.3583452406,-0.5259791773
1552,0.336460019,-0.5325187618
1552,0.3478146329,-0.5291962511
1552,0.347961993,-0.529179855
1552,0.3478628329,-0.5291689373
1552,0.3471976497,-0.529277443
1552,0.3472102735,-0.5292702894
1552,0.3472347561,-0.5292564158
1552,0.3478046794,-0.5290211379
1552,0.3474164012,-0.5292411656
1552,0.343983144,-0.5323726484
1552,0.349021439,-0.5290492582
1552,0.3371592827,-0.5324374784
1552,0.3474014822,-0.5292496199
1552,0.3469065636,-0.5293081757
1552,0.3470483769,-0.529294923
1552,0.3475678694,-0.5299460597
1552,0.3475019333,-0.5292392316
1552,0.3583613073,-0.5259700727
1552,0.3474039687,-0.5292482108
1552,0.346136291,-0.5294091238
1552,0.3376589352,-0.5323556655
1552,0.3364569586,-0.532520496
1552,0.3472001362,-0.529276034
1552,0.3380706035,-0.5323237111
1552,0.3373242396,-0.5324111107
1552,0.3474001433,-0.5292503786
1552,0.3474188877,-0.5292397566
1552,0.3465908038,-0.5293528905
1552,0.348750245,-0.5290687185
1552,0.3475199127,-0.5292290431
1552,0.3580007425,-0.5260196029
1552,0.3367223667,-0.53248374
1552,0.3367068739,-0.5324925194
1552,0.3590699433,-0.5258834783
1552,0.3473681534,-0.5292479321
1552,0.3364494991,-0.5325247231
1552,0.3487183029,-0.5290868193
1552,0.3364556197,-0.5325212547
1552,0.3605772076,-0.5257004417
1552,0.3474600108,-0.5292164531
1552,0.3473993782,-0.5292508121
1552,0.3680435087,-0.5228570746
1552,0.3362517873,-0.5325490779
1552,0.3364548547,-0.5325216883
1552,0.3464444,-0.5293687446
1552,0.3472026227,-0.529274625
1552,0.3474688092,-0.5292114673
1552,0.347397848,-0.5292516792
1552,0.3583572906,-0.5259723488
1552,0.3488742702,-0.5290655458
1552,0.3474389711,-0.5292283758
1552,0.347399952,-0.529250487
1552,0.3356401596,-0.532627235
1552,0.3479748081,-0.529172593
1552,0.3487770228,-0.5290535442
1552,0.3494814986,-0.5289898816
1552,0.3364883269,-0.5325027204
1552,0.3473974655,-0.529251896
1552,0.3467437107,-0.5293333512
1552,0.3371640645,-0.5324347687
1552,0.3474362933,-0.5292298932
1552,0.3375043069,-0.5323761803
1552,0.3473993782,-0.5292508121
1552,0.3474135322,-0.5292427914
1552,0.3475007857,-0.5292398819
1552,0.3364538983,-0.5325222302
1552,0.3474309377,-0.5292329281
1552,0.3474012909,-0.5292497283
1552,0.3473991869,-0.5292509205
1552,0.3464463127,-0.5293676607
1552,0.3479602715,-0.5291808305
1552,0.3364462475,-0.5325265657
1552,0.347424052,-0.5292368301
1552,0.3347336205,-0.5327382926
1552,0.3699306084,-0.5225930133
1552,0.3474028211,-0.5292488612
1552,0.3474294076,-0.5292337952
1552,0.3487469934,-0.5290705611
1552,0.3473991869,-0.5292509205
1552,0.3478073646,-0.5292003698
